merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Legal,"Reyes, Conner and Parker ocr",Auto_RSY,39331,5,23,Auto_RSY_39331
Finance,"Gonzalez, Alvarez and Smith faj",Wire_NMT,37153,13,16,Wire_NMT_37153
Energy,Gonzales PLC vdv,Auto_RSY,32927,5,4,Auto_RSY_32927
Legal,Clark Group zpm,Auto_LVC,40913,4,25,Auto_LVC_40913
Real Estate,Rogers Inc fnk,Wire_CHB,35497,11,11,Wire_CHB_35497
Media,"West, Nguyen and Rodriguez rlw",Wire_NMT,37153,13,16,Wire_NMT_37153
Retail,Johnson Group nsk,Auto_RSY,39331,5,23,Auto_RSY_39331
Finance,"Christensen, Holt and Mendoza hew",Wire_NMT,37153,13,16,Wire_NMT_37153
Education,Wilkins-Boyle msl,Auto_RSY,33731,5,8,Auto_RSY_33731
Real Estate,"Mccullough, Holland and Hart ump",Wire_CHB,35497,11,11,Wire_CHB_35497
Legal,"Rowe, Gallagher and Moore ekw",Auto_RSY,37873,5,18,Auto_RSY_37873
Education,"Simpson, Wolfe and Roy dvl",Auto_LVC,38735,4,19,Auto_LVC_38735
Energy,Bennett-Lynn sif,Auto_RSY,32772,5,2,Auto_RSY_32772
Media,Smith Ltd cba,Fee_LDP,35634,7,12,Fee_LDP_35634
Telecom,Gibson LLC fkl,Auto_RSY,39331,5,23,Auto_RSY_39331
Legal,Nguyen-Washington xnf,Auto_RSY,37873,5,18,Auto_RSY_37873
Telecom,"Boyd, Medina and Griffith dus",Wire_FFW,37094,12,15,Wire_FFW_37094
Energy,Hart Inc qkd,Fee_CHW,39116,6,22,Fee_CHW_39116
Telecom,Fleming-Coleman lfs,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Finance,Miller-Gonzalez bvc,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Real Estate,"Young, Norman and Howard vdk",Fee_LDP,35634,7,12,Fee_LDP_35634
Education,"Porter, Ballard and Castillo fwa",POS_DVH,36575,8,14,POS_DVH_36575
Telecom,Gonzalez-Williamson rac,ACH_SMW,33319,1,7,ACH_SMW_33319
Energy,"Browning, Kelly and Ramos zne",POS_DVH,34062,8,9,POS_DVH_34062
Construction,Smith-Gilbert yib,ACH_UTR,32404,2,0,ACH_UTR_32404
Energy,Frazier LLC rcv,Wire_CHB,38735,11,19,Wire_CHB_38735
Media,Thompson-Osborne rbx,POS_DVH,39008,8,20,POS_DVH_39008
Real Estate,"Lloyd, Mann and Rodriguez rfc",Wire_FFW,35743,12,13,Wire_FFW_35743
Manufacturing,Johnson Ltd asv,ACH_SMW,33256,1,6,ACH_SMW_33256
Finance,West and Sons lys,Auto_RSY,33731,5,8,Auto_RSY_33731
Retail,"Smith, Burke and Cuevas xik",Auto_RSY,39331,5,23,Auto_RSY_39331
Energy,"Graham, Kelly and Dougherty sfr",Fee_LDP,35634,7,12,Fee_LDP_35634
Energy,Moore PLC jee,Auto_BZE,39641,3,24,Auto_BZE_39641
Media,Martin Group acd,POS_DVH,36575,8,14,POS_DVH_36575
Retail,Ramirez and Sons azu,Auto_RSY,32772,5,2,Auto_RSY_32772
Finance,"Ramos, Frazier and Holland nmo",Wire_FFW,37094,12,15,Wire_FFW_37094
Construction,"Skinner, Kirby and Williams wcg",Auto_LVC,40913,4,25,Auto_LVC_40913
Manufacturing,Pearson Ltd ttt,Wire_FFW,37094,12,15,Wire_FFW_37094
Education,King-Burton vmt,ACH_UTR,32404,2,0,ACH_UTR_32404
Finance,Ellison-Olson sxy,Auto_RSY,37873,5,18,Auto_RSY_37873
Telecom,"Moss, Smith and Austin evj",Auto_BZE,34965,3,10,Auto_BZE_34965
Real Estate,"Rose, Cunningham and Bennett hdo",Wire_CHB,35497,11,11,Wire_CHB_35497
Media,Wagner-Miller prj,ACH_SMW,33319,1,7,ACH_SMW_33319
Construction,"Martinez, Simpson and Bowman bwe",Wire_FFW,35743,12,13,Wire_FFW_35743
Real Estate,Moore-Osborne afw,Fee_LDP,35634,7,12,Fee_LDP_35634
Telecom,Mcgee-Russell xbq,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Education,Flores-Gomez iaw,Auto_RSY,32772,5,2,Auto_RSY_32772
Energy,Williams-Burke nkc,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Media,"Lopez, Payne and Thompson ahq",Wire_CHB,35497,11,11,Wire_CHB_35497
Legal,Kim Ltd anv,Fee_CHW,35497,6,11,Fee_CHW_35497
Media,Thompson-Osborne rbx,POS_DVH,39008,8,20,POS_DVH_39008
Education,Delgado-Hughes qmk,POS_DVH,34062,8,9,POS_DVH_34062
Manufacturing,"Brown, Spencer and Dunlap hqq",ACH_UTR,32404,2,0,ACH_UTR_32404
Telecom,"Hanson, Fitzpatrick and Davis nwf",POS_DVH,39008,8,20,POS_DVH_39008
Retail,Garza Inc nbn,Auto_LVC,38735,4,19,Auto_LVC_38735
Education,Hodges-Bowen tjq,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Telecom,"Gutierrez, King and Mcguire zrx",ACH_UTR,32404,2,0,ACH_UTR_32404
Real Estate,Ellis Inc cki,Auto_RSY,39331,5,23,Auto_RSY_39331
Legal,Kim Ltd anv,Fee_CHW,35497,6,11,Fee_CHW_35497
Legal,Lane and Sons zrz,Auto_RSY,33145,5,5,Auto_RSY_33145
Real Estate,"Adams, Woods and Medina okv",Fee_CHW,35497,6,11,Fee_CHW_35497
Retail,"Hill, Edwards and Olson isr",Wire_NMT,37153,13,16,Wire_NMT_37153
Telecom,"Moreno, Valdez and Bowers ueg",ACH_HNZ,37644,0,17,ACH_HNZ_37644
Finance,Miller-Gonzalez bvc,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Education,Luna and Sons czz,Auto_RSY,33731,5,8,Auto_RSY_33731
Legal,Mercer-Smith dhc,POS_DVH,36575,8,14,POS_DVH_36575
Retail,Ross-Navarro ueo,Auto_RSY,32927,5,4,Auto_RSY_32927
Media,Hughes-Mclean mnu,Auto_RSY,39331,5,23,Auto_RSY_39331
Education,"Smith, Ware and Ellis hsc",Wire_CHB,35497,11,11,Wire_CHB_35497
Telecom,Hayes PLC ngi,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Legal,"Rowe, Gallagher and Moore ekw",Auto_RSY,37873,5,18,Auto_RSY_37873
Manufacturing,Mata Inc rwc,Auto_RSY,33145,5,5,Auto_RSY_33145
Real Estate,"Baker, Fisher and Waller jlf",Auto_RSY,32772,5,2,Auto_RSY_32772
Energy,Gross PLC ddo,Wire_CHB,38735,11,19,Wire_CHB_38735
Manufacturing,Stone and Sons hql,Auto_RSY,39331,5,23,Auto_RSY_39331
Real Estate,"Rose, Cunningham and Bennett hdo",Wire_CHB,35497,11,11,Wire_CHB_35497
Energy,Vega-Lewis sog,Auto_RSY,32927,5,4,Auto_RSY_32927
Finance,"Bell, White and Gomez tbb",Auto_RSY,39331,5,23,Auto_RSY_39331
Media,Griffin Group lro,Auto_RSY,32772,5,2,Auto_RSY_32772
Finance,"Stewart, Patterson and Lucas nhp",Auto_LVC,40913,4,25,Auto_LVC_40913
Telecom,"Cunningham, Perez and Parsons dif",Auto_RSY,37873,5,18,Auto_RSY_37873
Finance,"Gonzalez, Alvarez and Smith faj",Wire_NMT,37153,13,16,Wire_NMT_37153
Real Estate,Collins-Watson sdy,ACH_SMW,33256,1,6,ACH_SMW_33256
Telecom,Gibson LLC fkl,Auto_RSY,39331,5,23,Auto_RSY_39331
Construction,Franklin-Johnson yqf,ACH_UTR,32404,2,0,ACH_UTR_32404
Media,"Browning, Nelson and Cook pia",Auto_RSY,33145,5,5,Auto_RSY_33145
Telecom,"Hanson, Fitzpatrick and Davis nwf",POS_DVH,39008,8,20,POS_DVH_39008
Media,"Gonzalez, Ortiz and Bray pfa",POS_DVH,34062,8,9,POS_DVH_34062
Legal,Greer-Rodriguez czj,Auto_RSY,37873,5,18,Auto_RSY_37873
Real Estate,Harris-Diaz edp,Auto_RSY,32772,5,2,Auto_RSY_32772
Finance,"Gray, Haley and Parker dzq",Auto_RSY,32927,5,4,Auto_RSY_32927
Retail,Lee-Pugh kha,Fee_CHW,35497,6,11,Fee_CHW_35497
Finance,Morris Ltd qql,Auto_BZE,39641,3,24,Auto_BZE_39641
Construction,Ramirez Inc mnh,Auto_RSY,32772,5,2,Auto_RSY_32772
Media,"Browning, Nelson and Cook pia",Auto_RSY,33145,5,5,Auto_RSY_33145
Legal,Mercer-Smith dhc,POS_DVH,36575,8,14,POS_DVH_36575
Construction,Grant Inc wlp,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Real Estate,Mathews PLC idw,ACH_UTR,32404,2,0,ACH_UTR_32404
Legal,Romero-Perez ivn,Wire_FFW,39013,12,21,Wire_FFW_39013
Finance,"Gray, Haley and Parker dzq",Auto_RSY,32927,5,4,Auto_RSY_32927
Legal,Molina-Chung mmg,Auto_RSY,39331,5,23,Auto_RSY_39331
Manufacturing,"Powell, Moon and Davis rbe",POS_DVH,34062,8,9,POS_DVH_34062
Legal,"Nelson, Robinson and Rivers hey",Auto_RSY,33731,5,8,Auto_RSY_33731
Legal,"Oneal, Dorsey and Preston zil",POS_DVH,39008,8,20,POS_DVH_39008
Legal,Edwards PLC ezs,Auto_LVC,40913,4,25,Auto_LVC_40913
Telecom,"Russo, Leach and Cummings uta",Wire_FFW,35743,12,13,Wire_FFW_35743
Telecom,"Barnes, Hamilton and Murphy ymm",Auto_BZE,39641,3,24,Auto_BZE_39641
Real Estate,"Brady, Castillo and West cva",Auto_RSY,33145,5,5,Auto_RSY_33145
Real Estate,"Adams, Woods and Medina okv",Fee_CHW,35497,6,11,Fee_CHW_35497
Real Estate,"Adams, Woods and Medina okv",Fee_CHW,35497,6,11,Fee_CHW_35497
Real Estate,"Rose, Cunningham and Bennett hdo",Wire_CHB,35497,11,11,Wire_CHB_35497
Education,Harris-Martin mmg,POS_DVH,34062,8,9,POS_DVH_34062
Media,Brown-Ruiz laz,ACH_SMW,33256,1,6,ACH_SMW_33256
Manufacturing,"Williams, Lam and Patton wxy",Auto_RSY,32772,5,2,Auto_RSY_32772
Retail,Ramirez and Sons azu,Auto_RSY,32772,5,2,Auto_RSY_32772
Real Estate,Butler PLC xzu,ACH_SMW,33319,1,7,ACH_SMW_33319
Retail,Pena-Rodriguez dks,Wire_NMT,37153,13,16,Wire_NMT_37153
Education,"Nichols, Keller and Garcia moi",Wire_CHB,32496,11,1,Wire_CHB_32496
Media,Moss LLC gwn,Wire_CHB,38735,11,19,Wire_CHB_38735
Retail,"Martin, Parker and Porter fmd",Fee_CHW,39116,6,22,Fee_CHW_39116
Legal,Mercer-Smith dhc,POS_DVH,36575,8,14,POS_DVH_36575
Finance,Adams-Johnson jmm,Wire_FFW,39013,12,21,Wire_FFW_39013
Energy,Smith Group fph,Auto_RSY,32772,5,2,Auto_RSY_32772
Legal,"Johnson, Brown and Zhang fxj",Auto_LVC,40913,4,25,Auto_LVC_40913
Real Estate,Williams-Woodard idw,Wire_FFW,39013,12,21,Wire_FFW_39013
Education,Miller and Sons xua,Wire_FFW,37094,12,15,Wire_FFW_37094
Media,Griffin Group lro,Auto_RSY,32772,5,2,Auto_RSY_32772
Education,"Brown, Morgan and Jacobs rou",ACH_SMW,33319,1,7,ACH_SMW_33319
Real Estate,"Howard, Reid and Martinez wlq",Wire_CHB,35497,11,11,Wire_CHB_35497
Energy,"Alexander, Hughes and Burgess lhl",Fee_CHW,35497,6,11,Fee_CHW_35497
Legal,Morgan-Matthews upq,ACH_SMW,33319,1,7,ACH_SMW_33319
Education,Sheppard-Garrett loj,Auto_RSY,32772,5,2,Auto_RSY_32772
Energy,Bennett-Lynn sif,Auto_RSY,32772,5,2,Auto_RSY_32772
Education,Morris Inc lrp,Auto_BZE,39641,3,24,Auto_BZE_39641
Real Estate,Rogers Inc fnk,Wire_CHB,35497,11,11,Wire_CHB_35497
Real Estate,Jones LLC aeh,Auto_RSY,39331,5,23,Auto_RSY_39331
Finance,Ellison-Olson sxy,Auto_RSY,37873,5,18,Auto_RSY_37873
Energy,Kennedy LLC uvp,Wire_FFW,37094,12,15,Wire_FFW_37094
Legal,Bond and Sons dgr,Auto_LVC,38735,4,19,Auto_LVC_38735
Finance,"King, Hughes and Owens dyk",Fee_CHW,35497,6,11,Fee_CHW_35497
Manufacturing,Holmes LLC ldo,Auto_BZE,34965,3,10,Auto_BZE_34965
Energy,"Rosales, Dominguez and Lambert tjm",ACH_UTR,32404,2,0,ACH_UTR_32404
Real Estate,"Mccullough, Holland and Hart ump",Wire_CHB,35497,11,11,Wire_CHB_35497
Energy,Smith-Jennings plv,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Legal,"Kent, Ortiz and Lowe fpv",POS_DVH,39008,8,20,POS_DVH_39008
Telecom,Burke LLC ukt,Auto_RSY,33145,5,5,Auto_RSY_33145
Media,Boyd-Perkins dwh,ACH_SMW,33319,1,7,ACH_SMW_33319
Manufacturing,"Brown, Spencer and Dunlap hqq",ACH_UTR,32404,2,0,ACH_UTR_32404
Legal,"Avila, Cook and Chase vqg",Auto_RSY,32772,5,2,Auto_RSY_32772
Legal,"Avila, Cook and Chase vqg",Auto_RSY,32772,5,2,Auto_RSY_32772
Finance,Beard-Anderson ugd,Fee_CHW,35497,6,11,Fee_CHW_35497
Education,"Brooks, Jones and Garrett lar",Fee_CHW,35497,6,11,Fee_CHW_35497
Legal,"Gonzales, Gilmore and Jackson poo",POS_DVH,39008,8,20,POS_DVH_39008
Media,"Hicks, Smith and Harris bbd",Auto_BZE,34965,3,10,Auto_BZE_34965
Legal,"Dean, May and Gross xrl",ACH_HNZ,37644,0,17,ACH_HNZ_37644
Finance,"Christensen, Holt and Mendoza hew",Wire_NMT,37153,13,16,Wire_NMT_37153
Retail,Carey Group hnq,Wire_CHB,32496,11,1,Wire_CHB_32496
Finance,Fisher and Sons kem,POS_DVH,34062,8,9,POS_DVH_34062
Construction,Marsh Ltd bwk,Wire_FFW,35743,12,13,Wire_FFW_35743
Retail,"Eaton, Mcdaniel and Lewis aml",POS_DVH,39008,8,20,POS_DVH_39008
Legal,Mcgee-Johnson mti,Wire_FFW,37094,12,15,Wire_FFW_37094
Legal,"Goodwin, Trujillo and Singleton ayn",Auto_RSY,32927,5,4,Auto_RSY_32927
Real Estate,Ellis Inc cki,Auto_RSY,39331,5,23,Auto_RSY_39331
Real Estate,Butler PLC xzu,ACH_SMW,33319,1,7,ACH_SMW_33319
Media,Curtis-Taylor xzo,ACH_SMW,33319,1,7,ACH_SMW_33319
Manufacturing,Kennedy-Fox nuz,POS_DVH,39008,8,20,POS_DVH_39008
Retail,Riggs Ltd wcg,Auto_RSY,37873,5,18,Auto_RSY_37873
Manufacturing,Mcclure Ltd ixt,Fee_CHW,39116,6,22,Fee_CHW_39116
Manufacturing,Humphrey-Allen too,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Manufacturing,"Williams, Lam and Patton wxy",Auto_RSY,32772,5,2,Auto_RSY_32772
Telecom,Scott-Madden iln,ACH_UTR,32404,2,0,ACH_UTR_32404
Media,Brandt-Ruiz okt,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Media,Curtis-Taylor xzo,ACH_SMW,33319,1,7,ACH_SMW_33319
Legal,Lane and Sons zrz,Auto_RSY,33145,5,5,Auto_RSY_33145
Legal,Orr Group egd,Auto_RSY,39331,5,23,Auto_RSY_39331
Media,"Hicks, Smith and Harris bbd",Auto_BZE,34965,3,10,Auto_BZE_34965
Education,Miller and Sons xua,Wire_FFW,37094,12,15,Wire_FFW_37094
Real Estate,"Mcfarland, Gould and Stark zko",ACH_SMW,33256,1,6,ACH_SMW_33256
Energy,Moon Ltd azj,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Construction,Sanchez Ltd hmu,Wire_NMT,37153,13,16,Wire_NMT_37153
Education,Williams-Moore tzx,Wire_FFW,37094,12,15,Wire_FFW_37094
Finance,Brown-Houston zlg,Wire_FFW,37094,12,15,Wire_FFW_37094
Energy,"Alexander, Hughes and Burgess lhl",Fee_CHW,35497,6,11,Fee_CHW_35497
Retail,Ross-Navarro ueo,Auto_RSY,32927,5,4,Auto_RSY_32927
Legal,Powers Ltd rxx,Auto_RSY,33145,5,5,Auto_RSY_33145
Telecom,Diaz Group ecw,Fee_LDP,35634,7,12,Fee_LDP_35634
Finance,Beard-Anderson ugd,Fee_CHW,35497,6,11,Fee_CHW_35497
Education,Williams-Moore tzx,Wire_FFW,37094,12,15,Wire_FFW_37094
Finance,Tate-Mitchell aon,Auto_BZE,39641,3,24,Auto_BZE_39641
Manufacturing,"Hernandez, Bowers and David wcf",ACH_SMW,33319,1,7,ACH_SMW_33319
Telecom,Burke LLC ukt,Auto_RSY,33145,5,5,Auto_RSY_33145
Legal,Mcgee-Johnson mti,Wire_FFW,37094,12,15,Wire_FFW_37094
Finance,Myers Ltd enl,POS_DVH,34062,8,9,POS_DVH_34062
Telecom,Sanders-Colon uha,ACH_UTR,32404,2,0,ACH_UTR_32404
Telecom,"Moss, Smith and Austin evj",Auto_BZE,34965,3,10,Auto_BZE_34965
Education,"White, Hayes and Allen xoy",Auto_RSY,33731,5,8,Auto_RSY_33731
Telecom,Mosley-Ruiz zkk,Auto_RSY,37873,5,18,Auto_RSY_37873
Finance,Nielsen-Hale vpt,Auto_BZE,39641,3,24,Auto_BZE_39641
Manufacturing,"Pearson, Wolf and Boyd tuy",ACH_SMW,33319,1,7,ACH_SMW_33319
Manufacturing,Wall Inc fop,ACH_SMW,33256,1,6,ACH_SMW_33256
Real Estate,Cox-Burke eiy,Auto_LVC,38735,4,19,Auto_LVC_38735
Energy,Hernandez-Best ytk,Wire_CHB,32496,11,1,Wire_CHB_32496
Media,Griffith LLC iyf,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Telecom,Sanders-Colon uha,ACH_UTR,32404,2,0,ACH_UTR_32404
Manufacturing,Walsh LLC bbt,Wire_CHB,35497,11,11,Wire_CHB_35497
Retail,Patel-Peck pli,Wire_FFW,39013,12,21,Wire_FFW_39013
Education,"Green, Wong and Gallagher jgv",POS_DVH,34062,8,9,POS_DVH_34062
Telecom,Burke LLC ukt,Auto_RSY,33145,5,5,Auto_RSY_33145
Energy,"Jones, Murphy and Brooks ksn",Auto_RSY,33145,5,5,Auto_RSY_33145
Media,"Perez, Pham and Jenkins taa",Fee_LDP,35634,7,12,Fee_LDP_35634
Media,Clay LLC xlo,Auto_BZE,34965,3,10,Auto_BZE_34965
Manufacturing,"Howell, Mendoza and Conley xsf",POS_DVH,36575,8,14,POS_DVH_36575
Retail,Ramos-Lewis rnq,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Education,"Green, Wong and Gallagher jgv",POS_DVH,34062,8,9,POS_DVH_34062
Real Estate,Jones PLC doi,Wire_FFW,39013,12,21,Wire_FFW_39013
Education,Tyler-Johnson sja,ACH_SMW,33319,1,7,ACH_SMW_33319
Energy,Beasley-Little fzs,Fee_CHW,35497,6,11,Fee_CHW_35497
Telecom,Anthony PLC jgk,Wire_FFW,39013,12,21,Wire_FFW_39013
Energy,Griffin-Glenn epo,Auto_BZE,34965,3,10,Auto_BZE_34965
Telecom,Little Inc wux,Auto_RSY,32772,5,2,Auto_RSY_32772
Telecom,House-Perkins zzt,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Media,"Gonzalez, Ortiz and Bray pfa",POS_DVH,34062,8,9,POS_DVH_34062
Construction,"Brown, Aguilar and Pacheco nuc",Auto_RSY,33145,5,5,Auto_RSY_33145
Media,"Johnson, Peters and Burton klu",Wire_FFW,37094,12,15,Wire_FFW_37094
Legal,Henderson and Sons vvt,ACH_SMW,33319,1,7,ACH_SMW_33319
Construction,Barnett LLC oub,Wire_CHB,32496,11,1,Wire_CHB_32496
Telecom,"Bryan, Graves and Munoz hsm",Wire_CHB,32496,11,1,Wire_CHB_32496
Education,Morris Inc lrp,Auto_BZE,39641,3,24,Auto_BZE_39641
Energy,Morrison Ltd lzv,Auto_RSY,39331,5,23,Auto_RSY_39331
Education,"Nichols, Keller and Garcia moi",Wire_CHB,32496,11,1,Wire_CHB_32496
Retail,Baker and Sons jvw,Wire_FFW,39013,12,21,Wire_FFW_39013
Finance,Tate-Mitchell aon,Auto_BZE,39641,3,24,Auto_BZE_39641
Real Estate,"Mccullough, Holland and Hart ump",Wire_CHB,35497,11,11,Wire_CHB_35497
Education,Robinson-Bryant uon,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Media,Chapman-Carter sne,Auto_RSY,32927,5,4,Auto_RSY_32927
Construction,"Flores, Carpenter and Smith kmj",Auto_RSY,33731,5,8,Auto_RSY_33731
Finance,Harris-Wright dho,Wire_CHB,38735,11,19,Wire_CHB_38735
Construction,Rangel-Mullins vgw,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Legal,Garcia LLC nma,Wire_FFW,37094,12,15,Wire_FFW_37094
Legal,Burns-Hernandez yha,POS_DVH,39008,8,20,POS_DVH_39008
Energy,Hernandez-Best ytk,Wire_CHB,32496,11,1,Wire_CHB_32496
Media,"Stephens, Melton and Grimes gjr",Auto_RSY,33145,5,5,Auto_RSY_33145
Legal,Brooks Group lin,Auto_RSY,32927,5,4,Auto_RSY_32927
Media,"Cohen, Butler and Smith kno",Auto_LVC,38735,4,19,Auto_LVC_38735
Telecom,Scott-Madden iln,ACH_UTR,32404,2,0,ACH_UTR_32404
Real Estate,Farrell Group hzx,POS_DVH,39008,8,20,POS_DVH_39008
Media,Brown-Ruiz laz,ACH_SMW,33256,1,6,ACH_SMW_33256
Legal,Wright Ltd mok,Fee_CHW,39116,6,22,Fee_CHW_39116
Telecom,Marks and Sons mou,Auto_RSY,37873,5,18,Auto_RSY_37873
Finance,Ellison-Olson sxy,Auto_RSY,37873,5,18,Auto_RSY_37873
Finance,"Bell, White and Gomez tbb",Auto_RSY,39331,5,23,Auto_RSY_39331
Construction,Conley-Joseph rml,Fee_LDP,35634,7,12,Fee_LDP_35634
Media,"Cohen, Butler and Smith kno",Auto_LVC,38735,4,19,Auto_LVC_38735
Legal,Mendoza Inc arn,Auto_RSY,39331,5,23,Auto_RSY_39331
Media,"Hicks, Smith and Harris bbd",Auto_BZE,34965,3,10,Auto_BZE_34965
Media,Myers-Grant yub,Fee_LDP,35634,7,12,Fee_LDP_35634
Legal,"Saunders, Parks and Rhodes hjw",Auto_BZE,34965,3,10,Auto_BZE_34965
Retail,"Eaton, Mcdaniel and Lewis aml",POS_DVH,39008,8,20,POS_DVH_39008
Construction,"Kelly, Ingram and Armstrong xhs",Wire_NMT,37153,13,16,Wire_NMT_37153
Telecom,Mcgee-Russell xbq,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Manufacturing,Kennedy-Fox nuz,POS_DVH,39008,8,20,POS_DVH_39008
Telecom,"Turner, Kramer and Wilson lmn",Wire_CHB,38735,11,19,Wire_CHB_38735
Media,Curtis-Taylor xzo,ACH_SMW,33319,1,7,ACH_SMW_33319
Media,Soto-Carpenter zwq,Wire_CHB,38735,11,19,Wire_CHB_38735
Manufacturing,Pearson Ltd ttt,Wire_FFW,37094,12,15,Wire_FFW_37094
Retail,"Harrington, Williams and Garner fjn",POS_DVH,34062,8,9,POS_DVH_34062
Construction,Petty-Reyes zwj,Wire_FFW,37094,12,15,Wire_FFW_37094
Construction,Pope-Davila yjx,Fee_CHW,35497,6,11,Fee_CHW_35497
Legal,"Kent, Ortiz and Lowe fpv",POS_DVH,39008,8,20,POS_DVH_39008
Telecom,Gutierrez Inc qoc,POS_DVH,39008,8,20,POS_DVH_39008
Construction,Gilmore-Bryant ndl,Wire_CHB,32496,11,1,Wire_CHB_32496
Finance,"Clark, Patrick and Esparza bqg",Auto_RSY,33145,5,5,Auto_RSY_33145
Retail,"Dalton, Jackson and Underwood aah",Auto_RSY,39331,5,23,Auto_RSY_39331
Retail,Baker and Sons jvw,Wire_FFW,39013,12,21,Wire_FFW_39013
Education,"Robbins, Morgan and Jenkins bms",Auto_BZE,34965,3,10,Auto_BZE_34965
Education,Lewis Group vpv,Auto_RSY,33145,5,5,Auto_RSY_33145
Finance,"Osborne, Alvarez and Young imj",Auto_BZE,34965,3,10,Auto_BZE_34965
Education,"Thomas, Garcia and Lewis wwx",Fee_CHW,35497,6,11,Fee_CHW_35497
Education,Williams PLC cow,Auto_BZE,34965,3,10,Auto_BZE_34965
Telecom,Jackson-Collins nnn,Wire_NMT,37153,13,16,Wire_NMT_37153
Construction,"Johnson, Patterson and Brown xiy",Fee_CHW,39116,6,22,Fee_CHW_39116
Education,Castaneda-Lamb mxj,Auto_RSY,39331,5,23,Auto_RSY_39331
Telecom,Perez-Freeman muv,Fee_CHW,35497,6,11,Fee_CHW_35497
Construction,Singleton LLC ibc,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Finance,"Ramos, Frazier and Holland nmo",Wire_FFW,37094,12,15,Wire_FFW_37094
Legal,"Clark, Cook and Smith pfk",Wire_FFW,35743,12,13,Wire_FFW_35743
Education,Sanders Ltd box,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Real Estate,Harris-Diaz edp,Auto_RSY,32772,5,2,Auto_RSY_32772
Energy,Walters Group tck,Auto_RSY,33145,5,5,Auto_RSY_33145
Manufacturing,Stone and Sons hql,Auto_RSY,39331,5,23,Auto_RSY_39331
Energy,Wood-Hill cad,Auto_RSY,39331,5,23,Auto_RSY_39331
Finance,Patterson-Alexander kcs,Auto_RSY,33731,5,8,Auto_RSY_33731
Media,"Johnson, Davis and Castaneda pbl",Auto_RSY,37873,5,18,Auto_RSY_37873
Telecom,"Haynes, Montgomery and Rodgers fbi",Auto_RSY,33145,5,5,Auto_RSY_33145
Education,"Simpson, Wolfe and Roy dvl",Auto_LVC,38735,4,19,Auto_LVC_38735
Retail,Brooks PLC far,Auto_RSY,37873,5,18,Auto_RSY_37873
Media,"Brown, Higgins and Miller zgd",Wire_CHB,35497,11,11,Wire_CHB_35497
Legal,Perez-Williams axl,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Media,"Cohen, Butler and Smith kno",Auto_LVC,38735,4,19,Auto_LVC_38735
Retail,Ramos-Lewis rnq,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Construction,Ramirez Inc mnh,Auto_RSY,32772,5,2,Auto_RSY_32772
Education,"Carter, Davidson and Lowe cki",Transfer_CNP,37153,9,16,Transfer_CNP_37153
Finance,"Castillo, Gonzalez and Hardin zsn",Auto_RSY,33731,5,8,Auto_RSY_33731
Real Estate,"Young, Norman and Howard vdk",Fee_LDP,35634,7,12,Fee_LDP_35634
Education,"Nichols, Keller and Garcia moi",Wire_CHB,32496,11,1,Wire_CHB_32496
Telecom,"Boyd, Medina and Griffith dus",Wire_FFW,37094,12,15,Wire_FFW_37094
Education,Harris-Martin mmg,POS_DVH,34062,8,9,POS_DVH_34062
Construction,"Foster, Young and Whitney drq",Fee_CHW,35497,6,11,Fee_CHW_35497
Education,Luna and Sons czz,Auto_RSY,33731,5,8,Auto_RSY_33731
Education,"Brooks, Jones and Garrett lar",Fee_CHW,35497,6,11,Fee_CHW_35497
Energy,Moore PLC jee,Auto_BZE,39641,3,24,Auto_BZE_39641
Legal,Mcgee-Johnson mti,Wire_FFW,37094,12,15,Wire_FFW_37094
Manufacturing,Pearson Ltd ttt,Wire_FFW,37094,12,15,Wire_FFW_37094
Real Estate,Peterson-Barnes ong,Auto_RSY,32772,5,2,Auto_RSY_32772
Construction,Grant Inc wlp,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Media,Soto-Carpenter zwq,Wire_CHB,38735,11,19,Wire_CHB_38735
Energy,"Dyer, Mclean and Vang roz",Wire_FFW,37094,12,15,Wire_FFW_37094
