merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Dining,Taylor-Friedman skp,POS_OEC,74005,8,17,POS_OEC_74005
Real Estate,Sims Ltd psk,Fee_QAN,71290,3,10,Fee_QAN_71290
Real Estate,"Rivera, Fritz and Erickson pnv",Card_JGO,74581,2,21,Card_JGO_74581
Construction,"Bailey, Lopez and Ramos hwb",Wire_DPU,67903,11,3,Wire_DPU_67903
Logistics,"Colon, Gilbert and Parker mug",ACH_YUU,68064,1,4,ACH_YUU_68064
Logistics,"Colon, Gilbert and Parker mug",ACH_YUU,68064,1,4,ACH_YUU_68064
Education,"Washington, Carter and Park sna",POS_ZUC,72783,10,12,POS_ZUC_72783
Telecom,"Phillips, Stone and Brown bgs",Wire_DPU,67903,11,3,Wire_DPU_67903
Logistics,"Martinez, Franklin and Allen utk",POS_ZUC,72783,10,12,POS_ZUC_72783
Healthcare,"Williams, Lopez and Thomas ifm",POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,Ortiz-Smith utk,POS_ZUC,69787,10,6,POS_ZUC_69787
Energy,Mitchell-Lopez ghr,Fee_QKA,75191,4,23,Fee_QKA_75191
Logistics,"Vang, Velez and Anderson ach",POS_ZUC,69787,10,6,POS_ZUC_69787
Energy,Johnson-Gomez ngm,Fee_QKA,73407,4,16,Fee_QKA_73407
Logistics,"Pittman, Pineda and Yu scv",Fee_QAN,70240,3,8,Fee_QAN_70240
Dining,Duncan-Mckenzie cnv,POS_ZUC,69784,10,5,POS_ZUC_69784
Healthcare,Jones and Sons hil,Wire_DPU,67903,11,3,Wire_DPU_67903
Energy,Mitchell-Lopez ghr,Fee_QKA,75191,4,23,Fee_QKA_75191
Real Estate,"Joyce, Richardson and Hodge kjx",Card_JGO,74581,2,21,Card_JGO_74581
Energy,Walter-Richardson xbi,Wire_HJN,73382,12,15,Wire_HJN_73382
Logistics,Maynard-Frey ljv,POS_OEC,74402,8,20,POS_OEC_74402
Dining,Watson Inc jxx,POS_ZUC,72783,10,12,POS_ZUC_72783
Logistics,Martinez Inc xln,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Telecom,Palmer-Smith hmf,ACH_YUU,67035,1,1,ACH_YUU_67035
Education,"Moore, Conway and Bradley pln",POS_OEC,74402,8,20,POS_OEC_74402
Healthcare,Jones and Sons hil,Wire_DPU,67903,11,3,Wire_DPU_67903
Dining,"Griffith, Gray and Hernandez szx",POS_ZTL,67569,9,2,POS_ZTL_67569
Education,"Giles, Sexton and Lucas hzx",Wire_HJN,71778,12,11,Wire_HJN_71778
Healthcare,"Hanson, Brown and Wheeler alu",POS_ZUC,69787,10,6,POS_ZUC_69787
Construction,"Chavez, Green and Thomas dhe",POS_OEC,74005,8,17,POS_OEC_74005
Construction,"Chavez, Green and Thomas dhe",POS_OEC,74005,8,17,POS_OEC_74005
Finance,"Lynch, Price and Fisher awe",Fee_QAN,70240,3,8,Fee_QAN_70240
Real Estate,"Shah, Hartman and Franklin rpo",Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,"Colon, Williams and Miller zdk",POS_ZUC,69787,10,6,POS_ZUC_69787
Telecom,Miller-Kaufman pfh,Fee_QKA,75427,4,24,Fee_QKA_75427
Education,Simmons Group dyj,ACH_XEY,75996,0,26,ACH_XEY_75996
Construction,"Nguyen, Ware and Osborne rev",POS_ZUC,74775,10,22,POS_ZUC_74775
Finance,Johnson-Collins hqf,POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,"Joyce, Richardson and Hodge kjx",Card_JGO,74581,2,21,Card_JGO_74581
Real Estate,"Best, Williams and Livingston pwi",Fee_ZUT,70311,6,9,Fee_ZUT_70311
Telecom,"Williams, Roberts and Scott job",POS_ZTL,74271,9,19,POS_ZTL_74271
Telecom,Mueller-Barnes dvo,POS_OEC,73382,8,15,POS_OEC_73382
Real Estate,Jones-Foster qfb,ACH_XEY,75996,0,26,ACH_XEY_75996
Healthcare,Jones and Sons hil,Wire_DPU,67903,11,3,Wire_DPU_67903
Dining,Miller PLC xgk,POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,Ortega-Johnson zzj,POS_OEC,73382,8,15,POS_OEC_73382
Education,Rosales LLC xdy,POS_ZUC,69787,10,6,POS_ZUC_69787
Healthcare,Jones and Sons hil,Wire_DPU,67903,11,3,Wire_DPU_67903
Telecom,Ortega-Johnson zzj,POS_OEC,73382,8,15,POS_OEC_73382
Healthcare,Casey PLC rrq,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Education,White Ltd owy,POS_ZTL,73407,9,16,POS_ZTL_73407
Real Estate,Stuart Inc qfi,Wire_HJN,71778,12,11,Wire_HJN_71778
Finance,Fischer and Sons ike,Fee_QKA,75191,4,23,Fee_QKA_75191
Construction,"Johnson, Russo and Blair jhw",POS_ZTL,74271,9,19,POS_ZTL_74271
Finance,"Alvarez, Berry and Horn ebv",Card_JGO,74581,2,21,Card_JGO_74581
Real Estate,"White, Harding and Simmons jak",POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Pittman Group xsu,POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Hernandez PLC enc,Card_JGO,74135,2,18,Card_JGO_74135
Logistics,Lopez-Herring npw,Card_JGO,74581,2,21,Card_JGO_74581
Healthcare,"Davis, Rodriguez and Henry hhv",POS_ZUC,69784,10,5,POS_ZUC_69784
Dining,Thomas Inc mor,POS_ZTL,67569,9,2,POS_ZTL_67569
Healthcare,"Matthews, Watkins and Greene iel",POS_OEC,74402,8,20,POS_OEC_74402
Construction,Quinn LLC vyc,Fee_QKA,75427,4,24,Fee_QKA_75427
Finance,"Gonzales, Griffin and Lloyd kcm",Fee_QKA,75427,4,24,Fee_QKA_75427
Energy,Kelly Group kyn,POS_ZUC,72783,10,12,POS_ZUC_72783
Education,Torres-Brown ihk,Wire_HJN,71778,12,11,Wire_HJN_71778
Logistics,Oliver-Foley htc,Fee_QAN,71290,3,10,Fee_QAN_71290
Healthcare,"Hanson, Brown and Wheeler alu",POS_ZUC,69787,10,6,POS_ZUC_69787
Telecom,Garcia Inc piv,Fee_QKA,75191,4,23,Fee_QKA_75191
Telecom,"Green, Crawford and Macias wog",POS_OEC,74402,8,20,POS_OEC_74402
Construction,Kelly-Ross bgl,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,Smith Ltd vqt,POS_OEC,74402,8,20,POS_OEC_74402
Energy,Tapia-Castillo jlw,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Dining,Rush Group etx,POS_OEC,74402,8,20,POS_OEC_74402
Healthcare,Gomez-Turner yhk,POS_FPA,70003,7,7,POS_FPA_70003
Education,Martin LLC mky,POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,Valdez-Smith dna,Fee_QAN,70240,3,8,Fee_QAN_70240
Energy,"Johnston, Shaw and Smith lqi",Wire_HJN,73382,12,15,Wire_HJN_73382
Real Estate,Salinas PLC zft,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,Johnson-Harvey rep,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,Howard Group fti,POS_ZTL,67569,9,2,POS_ZTL_67569
Dining,"Jenkins, Jensen and Stokes dtg",POS_ZTL,74271,9,19,POS_ZTL_74271
Energy,Bartlett Inc bkl,POS_OEC,74402,8,20,POS_OEC_74402
Logistics,"Hunter, Rodriguez and Griffin ztx",Card_JGO,74135,2,18,Card_JGO_74135
Education,Atkinson LLC qzj,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Finance,Moyer Ltd lvx,POS_ZUC,69784,10,5,POS_ZUC_69784
Education,Kirby Ltd bik,Fee_QAN,73000,3,14,Fee_QAN_73000
Energy,Hayes LLC ghi,ACH_YUU,68064,1,4,ACH_YUU_68064
Construction,Cox Ltd gqy,POS_ZUC,72783,10,12,POS_ZUC_72783
Construction,Kelly-Ross bgl,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,"Jones, Henderson and Smith yvu",Fee_QAN,70240,3,8,Fee_QAN_70240
Logistics,"Colon, Gilbert and Parker mug",ACH_YUU,68064,1,4,ACH_YUU_68064
Telecom,"Bates, Myers and Richmond gaq",POS_ZTL,73407,9,16,POS_ZTL_73407
Dining,Brown-Brady ary,POS_ZUC,74775,10,22,POS_ZUC_74775
Construction,"Guzman, Johnson and White qmp",Card_JGO,74581,2,21,Card_JGO_74581
Energy,"Rowland, Johnson and Bennett ylc",Fee_RDT,72921,5,13,Fee_RDT_72921
Healthcare,"Peters, Mitchell and Smith utd",POS_FPA,72783,7,12,POS_FPA_72783
Education,Montgomery-Garcia lws,POS_ZUC,72783,10,12,POS_ZUC_72783
Telecom,"Ray, Miller and Anderson xbh",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,White-Jenkins wdz,Fee_QAN,71290,3,10,Fee_QAN_71290
Energy,Jackson Inc rqo,POS_OEC,74005,8,17,POS_OEC_74005
Dining,Brown-Brady ary,POS_ZUC,74775,10,22,POS_ZUC_74775
Healthcare,"Robinson, Molina and Nguyen eel",POS_OEC,74005,8,17,POS_OEC_74005
Healthcare,Hunter-Maldonado vhq,Fee_QKA,75191,4,23,Fee_QKA_75191
Finance,Gill-Young zpd,Wire_HJN,71778,12,11,Wire_HJN_71778
Energy,Frey-Waller hhm,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Logistics,Martinez Inc xln,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Logistics,Peterson-Douglas qxd,POS_ZUC,69784,10,5,POS_ZUC_69784
Real Estate,Long-Fields tvf,Card_JGO,74135,2,18,Card_JGO_74135
Real Estate,Wilson and Sons msv,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,"Rogers, Murray and Vega trb",POS_ZTL,67569,9,2,POS_ZTL_67569
Healthcare,Hunter-Maldonado vhq,Fee_QKA,75191,4,23,Fee_QKA_75191
Telecom,"James, Williams and Valencia glq",ACH_YUU,68064,1,4,ACH_YUU_68064
Logistics,"Hunter, Rodriguez and Griffin ztx",Card_JGO,74135,2,18,Card_JGO_74135
Logistics,"Wagner, Young and Johnson jcg",Card_JGO,74581,2,21,Card_JGO_74581
Logistics,Anthony-Vasquez ozz,Fee_QKA,73407,4,16,Fee_QKA_73407
Finance,Dorsey-Sanchez lbv,POS_OEC,73382,8,15,POS_OEC_73382
Energy,Hensley-Bond fuu,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Logistics,"Hunter, Rodriguez and Griffin ztx",Card_JGO,74135,2,18,Card_JGO_74135
Energy,Swanson PLC yic,POS_FPA,70003,7,7,POS_FPA_70003
Construction,Richardson-Monroe ybs,Fee_QAN,70240,3,8,Fee_QAN_70240
Energy,Perry-Dudley zki,POS_OEC,73382,8,15,POS_OEC_73382
Real Estate,Smith PLC csa,Wire_HJN,73382,12,15,Wire_HJN_73382
Finance,Robertson-Little gmt,POS_FPA,70003,7,7,POS_FPA_70003
Logistics,Lewis-Hubbard abb,POS_ZTL,74271,9,19,POS_ZTL_74271
Finance,Singleton-Willis hhe,POS_FPA,70003,7,7,POS_FPA_70003
Healthcare,Green-King qzr,POS_ZUC,69787,10,6,POS_ZUC_69787
Construction,Hansen-Burns psu,POS_FPA,72783,7,12,POS_FPA_72783
Telecom,"Green, Crawford and Macias wog",POS_OEC,74402,8,20,POS_OEC_74402
Logistics,Hernandez-Novak xia,POS_ZTL,73407,9,16,POS_ZTL_73407
Real Estate,"Mills, Brock and Austin lkx",ACH_YUU,67035,1,1,ACH_YUU_67035
Construction,Richardson-Monroe ybs,Fee_QAN,70240,3,8,Fee_QAN_70240
Construction,Richardson-Monroe ybs,Fee_QAN,70240,3,8,Fee_QAN_70240
Logistics,Porter Inc isj,Fee_QAN,73000,3,14,Fee_QAN_73000
Healthcare,"Larson, Ray and Turner iin",POS_OEC,73382,8,15,POS_OEC_73382
Energy,Perez Group wkt,POS_ZUC,72783,10,12,POS_ZUC_72783
Healthcare,Hunter-Maldonado vhq,Fee_QKA,75191,4,23,Fee_QKA_75191
Healthcare,Fernandez LLC ija,POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,Williamson Inc ggs,Card_JGO,74135,2,18,Card_JGO_74135
Education,Waters Ltd ugq,ACH_YUU,67035,1,1,ACH_YUU_67035
Logistics,Roberts Ltd ayi,ACH_YUU,68064,1,4,ACH_YUU_68064
Telecom,"Ray, Miller and Anderson xbh",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Dining,Russell Group ghd,Wire_HJN,71778,12,11,Wire_HJN_71778
Education,Figueroa-Mitchell qla,Card_JGO,74135,2,18,Card_JGO_74135
Finance,Ruiz and Sons yiw,Fee_QKA,73407,4,16,Fee_QKA_73407
Education,Baker-Cobb dki,Fee_QKA,75427,4,24,Fee_QKA_75427
Dining,Long-Brown mvg,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Energy,Perry-Dudley zki,POS_OEC,73382,8,15,POS_OEC_73382
Energy,"Bender, Mcclain and Macias feo",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Finance,Bauer LLC kyb,POS_ZTL,67569,9,2,POS_ZTL_67569
Finance,Mata Group zyh,Card_JGO,74135,2,18,Card_JGO_74135
Finance,Mata Group zyh,Card_JGO,74135,2,18,Card_JGO_74135
Dining,Brown-Brady ary,POS_ZUC,74775,10,22,POS_ZUC_74775
Education,Best-Horton mem,Wire_HJN,73382,12,15,Wire_HJN_73382
Energy,Mccarthy-Schroeder zua,POS_OEC,74402,8,20,POS_OEC_74402
Education,Young-Smith cav,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Real Estate,"Mills, Brock and Austin lkx",ACH_YUU,67035,1,1,ACH_YUU_67035
Logistics,Dixon-Alexander mbh,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Finance,"Robertson, Robinson and Lucas koy",ACH_XEY,75996,0,26,ACH_XEY_75996
Education,Moon-Miles spa,POS_ZTL,67569,9,2,POS_ZTL_67569
Logistics,Norris LLC otr,Card_JGO,74135,2,18,Card_JGO_74135
Education,Hall-Smith apw,ACH_XEY,75996,0,26,ACH_XEY_75996
Education,Mcgee PLC hel,POS_OEC,73382,8,15,POS_OEC_73382
Energy,"Gamble, Andrews and Jones pga",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Education,Nelson-Richardson fyw,POS_OEC,73382,8,15,POS_OEC_73382
Energy,Johnson-Gomez ngm,Fee_QKA,73407,4,16,Fee_QKA_73407
Construction,Nguyen Group qrx,Card_JGO,74135,2,18,Card_JGO_74135
Energy,Tapia-Castillo jlw,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Construction,Lowery Group wxv,Fee_RDT,72921,5,13,Fee_RDT_72921
Education,Rosales LLC xdy,POS_ZUC,69787,10,6,POS_ZUC_69787
Real Estate,Downs and Sons yre,POS_OEC,74402,8,20,POS_OEC_74402
Telecom,"Hill, Williams and Wallace ndg",Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Jones-Robinson obt,POS_ZUC,74775,10,22,POS_ZUC_74775
Construction,Montgomery Group vfg,ACH_YUU,67035,1,1,ACH_YUU_67035
Education,Reynolds-Warner wjx,Fee_QKA,75427,4,24,Fee_QKA_75427
Dining,"Smith, Leonard and Harris mnz",Wire_DPU,67903,11,3,Wire_DPU_67903
Dining,Price Inc tcy,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Dining,"Perkins, Andersen and Thompson mbo",POS_ZTL,74271,9,19,POS_ZTL_74271
Dining,Odonnell PLC kgp,POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,Smith Inc svz,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Construction,Larson LLC ric,POS_OEC,73382,8,15,POS_OEC_73382
Energy,Adams-Alvarado tgl,Wire_HJN,71778,12,11,Wire_HJN_71778
Education,Baker-Cobb dki,Fee_QKA,75427,4,24,Fee_QKA_75427
Dining,"Oconnor, Silva and Bird bpd",Fee_ZUT,70311,6,9,Fee_ZUT_70311
Finance,Gill-Young zpd,Wire_HJN,71778,12,11,Wire_HJN_71778
Telecom,Palmer-Smith hmf,ACH_YUU,67035,1,1,ACH_YUU_67035
Logistics,Johnson-Myers tbu,POS_ZTL,74271,9,19,POS_ZTL_74271
Finance,Page Ltd idz,POS_ZTL,74271,9,19,POS_ZTL_74271
Education,"Garrett, Turner and Morris ijt",Card_JGO,74581,2,21,Card_JGO_74581
Real Estate,"Khan, Moore and Richmond ted",Fee_QKA,73407,4,16,Fee_QKA_73407
Logistics,Lewis-Hubbard abb,POS_ZTL,74271,9,19,POS_ZTL_74271
Logistics,Peterson-Douglas qxd,POS_ZUC,69784,10,5,POS_ZUC_69784
Construction,Kelly-Ross bgl,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Education,Nelson-Estrada xds,Fee_QAN,71290,3,10,Fee_QAN_71290
Education,Flores Inc dvq,Card_JGO,74581,2,21,Card_JGO_74581
Telecom,Porter-Keller sti,Fee_QAN,71290,3,10,Fee_QAN_71290
Education,Barber-Cruz dni,Fee_QAN,73000,3,14,Fee_QAN_73000
Dining,Curry and Sons foe,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Real Estate,Silva Ltd vpx,POS_ZUC,69787,10,6,POS_ZUC_69787
Dining,Russell Group ghd,Wire_HJN,71778,12,11,Wire_HJN_71778
Construction,Cox Ltd gqy,POS_ZUC,72783,10,12,POS_ZUC_72783
Energy,Jones-Jackson brk,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Education,West LLC wcu,Fee_QAN,71290,3,10,Fee_QAN_71290
Construction,"Wallace, Lee and Lawson oqe",POS_ZUC,69784,10,5,POS_ZUC_69784
Real Estate,"Khan, Moore and Richmond ted",Fee_QKA,73407,4,16,Fee_QKA_73407
Logistics,"Vang, Velez and Anderson ach",POS_ZUC,69787,10,6,POS_ZUC_69787
Healthcare,"Wolfe, Hernandez and Roberts yft",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Logistics,Wagner PLC ont,POS_ZUC,74775,10,22,POS_ZUC_74775
Healthcare,Miller-Green dfh,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Healthcare,"Patterson, Harris and Ramirez swu",POS_OEC,74005,8,17,POS_OEC_74005
Energy,Perez Group wkt,POS_ZUC,72783,10,12,POS_ZUC_72783
Energy,Chandler LLC guv,POS_FPA,72783,7,12,POS_FPA_72783
Dining,Irwin Group jmt,Card_JGO,74135,2,18,Card_JGO_74135
Energy,Howard Group fti,POS_ZTL,67569,9,2,POS_ZTL_67569
Telecom,Ortega-Johnson zzj,POS_OEC,73382,8,15,POS_OEC_73382
Logistics,Brennan-Martinez mez,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Dining,"Lindsey, Watson and Bradley myz",POS_ZTL,74271,9,19,POS_ZTL_74271
Construction,"Dawson, Rodriguez and Diaz gda",Fee_QKA,75191,4,23,Fee_QKA_75191
Real Estate,Cole and Sons bpv,Card_JGO,74581,2,21,Card_JGO_74581
Finance,"Ruiz, Walker and Paul dlp",Fee_QAN,71290,3,10,Fee_QAN_71290
Healthcare,Fernandez LLC ija,POS_ZUC,74775,10,22,POS_ZUC_74775
Education,Martin LLC mky,POS_OEC,74402,8,20,POS_OEC_74402
Logistics,Nichols Ltd wlx,Fee_QKA,75191,4,23,Fee_QKA_75191
Healthcare,"Hardin, Mathews and Rodriguez xti",Wire_DPU,67903,11,3,Wire_DPU_67903
Logistics,"Hunter, Rodriguez and Griffin ztx",Card_JGO,74135,2,18,Card_JGO_74135
Telecom,"Knight, Alvarez and Johnson izk",Fee_RDT,72921,5,13,Fee_RDT_72921
Finance,"Morton, Myers and King llm",POS_ZUC,74775,10,22,POS_ZUC_74775
Healthcare,Fowler-Quinn bco,Fee_QAN,71290,3,10,Fee_QAN_71290
Education,"Price, Glenn and Benson whm",Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,"Peters, Johnson and Simon ohy",Fee_ZUT,70311,6,9,Fee_ZUT_70311
Energy,Mitchell-Lopez ghr,Fee_QKA,75191,4,23,Fee_QKA_75191
Real Estate,Arroyo Inc wxp,Fee_RDT,72921,5,13,Fee_RDT_72921
Construction,"Barajas, Hodges and English isg",Card_JGO,74135,2,18,Card_JGO_74135
Dining,"Scott, Smith and Rosario hhj",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Energy,Howard Group fti,POS_ZTL,67569,9,2,POS_ZTL_67569
Dining,"Gilbert, Hamilton and Lee syx",POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,"Powell, Durham and Johnston jwk",Fee_RDT,72921,5,13,Fee_RDT_72921
Dining,Reyes Group pvl,POS_OEC,74005,8,17,POS_OEC_74005
Construction,"Chavez, Green and Thomas dhe",POS_OEC,74005,8,17,POS_OEC_74005
Finance,Mcgee Ltd kph,POS_OEC,73382,8,15,POS_OEC_73382
Telecom,Garcia Inc piv,Fee_QKA,75191,4,23,Fee_QKA_75191
Logistics,Martinez Inc xln,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Finance,"Davis, Watson and Carr hzk",POS_ZTL,67569,9,2,POS_ZTL_67569
Education,West LLC wcu,Fee_QAN,71290,3,10,Fee_QAN_71290
Finance,"Vargas, Franklin and Rogers yvd",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Energy,"Oconnell, Booth and Phillips cyb",POS_FPA,72783,7,12,POS_FPA_72783
Dining,"Gilbert, Hamilton and Lee syx",POS_ZTL,74271,9,19,POS_ZTL_74271
Education,Barber-Cruz dni,Fee_QAN,73000,3,14,Fee_QAN_73000
Construction,Frank and Sons njo,POS_ZUC,69784,10,5,POS_ZUC_69784
Finance,Ramos PLC mwy,POS_FPA,72783,7,12,POS_FPA_72783
Education,Malone PLC dgg,Fee_QAN,73000,3,14,Fee_QAN_73000
Real Estate,"Wilson, Bush and Alvarez pkd",POS_ZUC,72783,10,12,POS_ZUC_72783
Healthcare,"Wolfe, Hernandez and Roberts yft",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,"Bender, Mcclain and Macias feo",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Finance,Buck-Bauer eze,POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,"White, Harding and Simmons jak",POS_ZTL,74271,9,19,POS_ZTL_74271
Telecom,"Ray, Miller and Anderson xbh",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,White and Sons ids,Wire_DPU,67903,11,3,Wire_DPU_67903
Construction,Brown LLC rzc,Fee_QKA,75427,4,24,Fee_QKA_75427
Finance,Garcia-Parks mhy,Fee_QKA,73407,4,16,Fee_QKA_73407
Education,Howell Group nss,POS_ZUC,69787,10,6,POS_ZUC_69787
Energy,Adams-Alvarado tgl,Wire_HJN,71778,12,11,Wire_HJN_71778
Healthcare,Cunningham Ltd qls,POS_FPA,70003,7,7,POS_FPA_70003
Energy,Douglas-Chapman yxx,Wire_HJN,73382,12,15,Wire_HJN_73382
Telecom,Smith Inc svz,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Logistics,Dominguez Inc hox,POS_ZUC,69787,10,6,POS_ZUC_69787
Dining,Curry and Sons foe,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Real Estate,"Richard, Larson and Finley ibk",Fee_QAN,73000,3,14,Fee_QAN_73000
Construction,"Dawson, Rodriguez and Diaz gda",Fee_QKA,75191,4,23,Fee_QKA_75191
Construction,Patel-Ramsey kyk,POS_OEC,74005,8,17,POS_OEC_74005
Telecom,Johnson-Harvey rep,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Healthcare,Smith-Taylor jad,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Telecom,Mueller-Barnes dvo,POS_OEC,73382,8,15,POS_OEC_73382
Dining,"Jenkins, Jensen and Stokes dtg",POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Pittman Group xsu,POS_ZTL,74271,9,19,POS_ZTL_74271
Finance,"Smith, Hudson and Johnson ucl",POS_OEC,74005,8,17,POS_OEC_74005
Telecom,"Green, Crawford and Macias wog",POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,Long-Fields tvf,Card_JGO,74135,2,18,Card_JGO_74135
Dining,Farrell Inc hiw,POS_OEC,74005,8,17,POS_OEC_74005
Construction,"Guzman, Johnson and White qmp",Card_JGO,74581,2,21,Card_JGO_74581
Logistics,"Martinez, Franklin and Allen utk",POS_ZUC,72783,10,12,POS_ZUC_72783
Energy,Lozano-Moyer psu,POS_ZTL,67569,9,2,POS_ZTL_67569
Dining,Brown-Brady ary,POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,"Miller, Romero and Chandler bmp",Card_JGO,74135,2,18,Card_JGO_74135
Education,"Martin, Nelson and Roth mao",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Telecom,"Fletcher, Morris and Murphy xqt",POS_FPA,70003,7,7,POS_FPA_70003
Construction,Chapman-Diaz ith,POS_OEC,73382,8,15,POS_OEC_73382
Telecom,"Morris, Parrish and Buck yny",Fee_QAN,71290,3,10,Fee_QAN_71290
Energy,"Rogers, Murray and Vega trb",POS_ZTL,67569,9,2,POS_ZTL_67569
Construction,"Dawson, Rodriguez and Diaz gda",Fee_QKA,75191,4,23,Fee_QKA_75191
Dining,"Brown, Willis and Castaneda bjy",Fee_QKA,73407,4,16,Fee_QKA_73407
Logistics,"Garcia, Williams and Barron tjc",POS_ZUC,74775,10,22,POS_ZUC_74775
Finance,"Alvarez, Berry and Horn ebv",Card_JGO,74581,2,21,Card_JGO_74581
Logistics,Martinez Inc xln,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Logistics,"Pittman, Pineda and Yu scv",Fee_QAN,70240,3,8,Fee_QAN_70240
Logistics,Dominguez Inc hox,POS_ZUC,69787,10,6,POS_ZUC_69787
Logistics,"Best, Wilson and Garcia wqm",Card_JGO,74135,2,18,Card_JGO_74135
Healthcare,"Jimenez, Price and Obrien ozo",POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,Matthews Group izk,POS_OEC,74005,8,17,POS_OEC_74005
Energy,Rios Inc vnt,ACH_YUU,68064,1,4,ACH_YUU_68064
Construction,"Dawson, Rodriguez and Diaz gda",Fee_QKA,75191,4,23,Fee_QKA_75191
Dining,"Gilbert, Hamilton and Lee syx",POS_ZTL,74271,9,19,POS_ZTL_74271
Telecom,"Peterson, Brady and Lewis rcl",POS_ZUC,69787,10,6,POS_ZUC_69787
Telecom,"Morales, Bridges and Dyer ipl",POS_FPA,70003,7,7,POS_FPA_70003
Construction,Smith Group kuy,POS_ZTL,67569,9,2,POS_ZTL_67569
Construction,"Sutton, Davis and Webb yqr",POS_OEC,74402,8,20,POS_OEC_74402
Finance,Church-Ferrell gem,Card_JGO,74581,2,21,Card_JGO_74581
Education,Herring-Perry lpf,Wire_HJN,73382,12,15,Wire_HJN_73382
Telecom,Weaver Group wit,Fee_QKA,73407,4,16,Fee_QKA_73407
Finance,Kim Ltd hmf,ACH_XEY,75996,0,26,ACH_XEY_75996
Finance,Mata Group zyh,Card_JGO,74135,2,18,Card_JGO_74135
Dining,Campbell Ltd psi,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,"Morales, Bridges and Dyer ipl",POS_FPA,70003,7,7,POS_FPA_70003
Healthcare,"Powell, Durham and Johnston jwk",Fee_RDT,72921,5,13,Fee_RDT_72921
Real Estate,Hicks-Bishop rmt,POS_FPA,72783,7,12,POS_FPA_72783
Finance,Pugh-Acosta nqv,Wire_HJN,71778,12,11,Wire_HJN_71778
Telecom,Thomas Inc lwf,ACH_YUU,68064,1,4,ACH_YUU_68064
Healthcare,Chan Group fxy,POS_ZTL,74271,9,19,POS_ZTL_74271
Dining,Curry and Sons foe,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Real Estate,Downs and Sons yre,POS_OEC,74402,8,20,POS_OEC_74402
