merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Construction,Wright Inc apc,POS_SNH,23701,6,6,POS_SNH_23701
Travel,"Spencer, Johnson and Gordon tks",ACH_CPG,23588,0,5,ACH_CPG_23588
Travel,"Osborne, White and Hart cjm",Transfer_GOO,21070,9,2,Transfer_GOO_21070
Education,"Strong, Reyes and Mitchell lqm",ACH_CPG,22342,0,3,ACH_CPG_22342
Healthcare,Chang and Sons hol,ACH_CPG,23588,0,5,ACH_CPG_23588
Software,"Gordon, Williams and White bvx",POS_TYB,22489,7,4,POS_TYB_22489
Software,"Lopez, Marshall and Phelps hjz",POS_TYB,22489,7,4,POS_TYB_22489
Finance,"Jones, Maldonado and Keith ggu",POS_SNH,27628,6,19,POS_SNH_27628
Consulting,Woods-Smith odg,POS_TYB,25337,7,13,POS_TYB_25337
Software,Rush-Swanson jpg,ACH_CPG,23588,0,5,ACH_CPG_23588
Finance,Malone PLC oji,POS_TYB,25337,7,13,POS_TYB_25337
Construction,Cox-Oconnor mos,POS_JAR,27257,5,17,POS_JAR_27257
Dining,Brown and Sons vec,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Manufacturing,Gonzalez Inc kni,POS_TYB,22489,7,4,POS_TYB_22489
Construction,"Serrano, Reynolds and Schneider avl",Fee_FPI,26002,4,15,Fee_FPI_26002
Healthcare,Martinez PLC bwz,Fee_FPI,24453,4,10,Fee_FPI_24453
Consulting,Gonzalez LLC otr,ACH_CPG,23588,0,5,ACH_CPG_23588
Dining,"Nguyen, Shields and Carroll val",Auto_UNU,20636,2,1,Auto_UNU_20636
Manufacturing,Ortiz-Morris sum,POS_JAR,25936,5,14,POS_JAR_25936
Travel,Powell-Smith grw,POS_TYB,29810,7,24,POS_TYB_29810
Healthcare,Wright-Martin yry,POS_SNH,24334,6,9,POS_SNH_24334
Telecom,Ross-Dixon xxg,Wire_GZU,23588,10,5,Wire_GZU_23588
Telecom,Taylor and Sons kmv,POS_SNH,27628,6,19,POS_SNH_27628
Consulting,"Harvey, Maxwell and Miller udy",POS_JAR,27257,5,17,POS_JAR_27257
Manufacturing,Lamb PLC mlx,POS_JAR,27257,5,17,POS_JAR_27257
Travel,Nolan Ltd mjt,POS_SNH,27628,6,19,POS_SNH_27628
Travel,Guzman Inc zym,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Healthcare,Arroyo-Fisher kgz,ACH_CPG,23588,0,5,ACH_CPG_23588
Healthcare,Howard-Ortiz zcj,POS_TYB,27805,7,20,POS_TYB_27805
Telecom,James PLC ovn,Wire_GZU,23588,10,5,Wire_GZU_23588
Finance,Rivera and Sons rpk,ACH_CPG,22342,0,3,ACH_CPG_22342
Manufacturing,Jordan-Vaughn ioo,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Telecom,Hall-Brooks qzy,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Construction,"Reynolds, Dickson and Ramsey fry",POS_TYB,27805,7,20,POS_TYB_27805
Healthcare,Chang and Sons hol,ACH_CPG,23588,0,5,ACH_CPG_23588
Construction,Davis and Sons qcq,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Manufacturing,Nguyen LLC idf,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Travel,"Burgess, Hamilton and Hardy rcs",POS_TYB,22489,7,4,POS_TYB_22489
Education,Castro Group uom,POS_TYB,29810,7,24,POS_TYB_29810
Consulting,Vasquez PLC rjq,POS_TYB,29810,7,24,POS_TYB_29810
Education,"Friedman, Smith and Gonzales ojy",Fee_FPI,26002,4,15,Fee_FPI_26002
Construction,Ballard-Maddox dxi,POS_TYB,22489,7,4,POS_TYB_22489
Education,Gallegos Group lci,POS_SNH,29182,6,23,POS_SNH_29182
Travel,Ross-Kim hiv,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Telecom,"Gay, Bird and Rogers atb",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Construction,"Allen, Hunter and Ramsey cpt",POS_TYB,22489,7,4,POS_TYB_22489
Manufacturing,White-Hayes zvf,POS_SNH,24334,6,9,POS_SNH_24334
Manufacturing,Johnson-Choi viw,POS_TYB,22489,7,4,POS_TYB_22489
Construction,Patterson Inc kcq,POS_TYB,29810,7,24,POS_TYB_29810
Construction,"Jones, Walters and Reyes nxl",POS_SNH,27628,6,19,POS_SNH_27628
Construction,Jackson PLC kyl,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Dining,Ruiz Ltd bdf,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Manufacturing,Davidson PLC rwk,POS_JAR,27805,5,20,POS_JAR_27805
Telecom,Maynard-Alexander nqq,Auto_UNU,20636,2,1,Auto_UNU_20636
Construction,Perez-Mckinney pdj,ACH_CPG,23588,0,5,ACH_CPG_23588
Telecom,"Gay, Bird and Rogers atb",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Dining,Walters Group ald,POS_JAR,27805,5,20,POS_JAR_27805
Manufacturing,"Rodriguez, Figueroa and Gray jzi",Auto_NXC,24334,1,9,Auto_NXC_24334
Healthcare,"Williams, Lewis and Patterson jzb",POS_SNH,24334,6,9,POS_SNH_24334
Healthcare,"Fowler, Grant and Kirby hgx",Auto_UNU,20636,2,1,Auto_UNU_20636
Travel,Hamilton Inc kja,POS_TYB,29810,7,24,POS_TYB_29810
Software,Jackson LLC zzc,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Telecom,"Romero, Nielsen and Warren sdk",Auto_NXC,23883,1,8,Auto_NXC_23883
Finance,"Fletcher, Shelton and Perez iyb",POS_JAR,25936,5,14,POS_JAR_25936
Dining,"Washington, Davenport and Watkins gfk",Wire_GZU,28996,10,22,Wire_GZU_28996
Telecom,Thomas-Rodriguez ojb,Auto_NXC,24965,1,11,Auto_NXC_24965
Travel,Cannon-Simpson tnr,Auto_NXC,24965,1,11,Auto_NXC_24965
Healthcare,"Williams, Lewis and Patterson jzb",POS_SNH,24334,6,9,POS_SNH_24334
Dining,Drake-Sanders dil,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Manufacturing,Burns-Allen fkb,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Manufacturing,Davis Ltd gtd,POS_SNH,29182,6,23,POS_SNH_29182
Software,"Marks, Williams and Morrison twe",Auto_NXC,24965,1,11,Auto_NXC_24965
Manufacturing,Landry-Simpson eer,Wire_GZU,28996,10,22,Wire_GZU_28996
Dining,Spencer-Taylor egi,ACH_CPG,22342,0,3,ACH_CPG_22342
Finance,Hall Ltd fip,POS_JAR,27257,5,17,POS_JAR_27257
Software,Moore PLC hkt,POS_TYB,22489,7,4,POS_TYB_22489
Software,Gray PLC tdy,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Telecom,Lopez-Christian kom,POS_SNH,23701,6,6,POS_SNH_23701
Manufacturing,Miller LLC ofb,POS_TYB,27805,7,20,POS_TYB_27805
Software,Ward-Clark cat,POS_JAR,27805,5,20,POS_JAR_27805
Telecom,Ryan LLC yvg,POS_SNH,20041,6,0,POS_SNH_20041
Software,Klein-Hampton fdw,Auto_UNU,20636,2,1,Auto_UNU_20636
Travel,"Burgess, Hamilton and Hardy rcs",POS_TYB,22489,7,4,POS_TYB_22489
Healthcare,"Williams, Lewis and Patterson jzb",POS_SNH,24334,6,9,POS_SNH_24334
Manufacturing,Miller LLC ofb,POS_TYB,27805,7,20,POS_TYB_27805
Dining,Brown and Sons vec,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Travel,Copeland-Banks sef,POS_SNH,20041,6,0,POS_SNH_20041
Finance,Contreras Group xjl,Wire_GZU,23588,10,5,Wire_GZU_23588
Healthcare,Schmidt PLC pqb,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Travel,Cannon-Simpson tnr,Auto_NXC,24965,1,11,Auto_NXC_24965
Manufacturing,Parker LLC sog,POS_TYB,29810,7,24,POS_TYB_29810
Healthcare,Reyes-Browning civ,Auto_NXC,24334,1,9,Auto_NXC_24334
Software,"Turner, Martin and Cordova cuq",POS_TYB,27805,7,20,POS_TYB_27805
Healthcare,"Caldwell, Barron and Simmons ort",POS_SNH,29182,6,23,POS_SNH_29182
Travel,Copeland-Banks sef,POS_SNH,20041,6,0,POS_SNH_20041
Manufacturing,Murray Inc blf,POS_SNH,20041,6,0,POS_SNH_20041
Healthcare,Sullivan Ltd rvr,Wire_GZU,28996,10,22,Wire_GZU_28996
Manufacturing,Harris-Hudson hod,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Education,Perez and Sons tbc,Wire_GZU,23588,10,5,Wire_GZU_23588
Travel,Cannon-Simpson tnr,Auto_NXC,24965,1,11,Auto_NXC_24965
Manufacturing,White-Hayes zvf,POS_SNH,24334,6,9,POS_SNH_24334
Travel,Guzman Inc zym,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Manufacturing,"Dawson, Bradley and Hines enp",Auto_UNU,20636,2,1,Auto_UNU_20636
Manufacturing,"Rodriguez, Figueroa and Gray jzi",Auto_NXC,24334,1,9,Auto_NXC_24334
Finance,Mcguire-Acevedo ivr,Wire_GZU,23588,10,5,Wire_GZU_23588
Healthcare,Schmidt PLC pqb,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Manufacturing,Hamilton Inc fcd,POS_JAR,25936,5,14,POS_JAR_25936
Education,"Hughes, Martin and Garcia jog",Auto_NXC,24965,1,11,Auto_NXC_24965
Education,"Mcconnell, Franklin and Long dws",POS_SNH,20041,6,0,POS_SNH_20041
Consulting,"Webb, Castillo and Daniels zxa",POS_SNH,29182,6,23,POS_SNH_29182
Software,Wallace-Gilbert qfu,ACH_CPG,22342,0,3,ACH_CPG_22342
Telecom,Campbell LLC maj,Fee_FPI,24453,4,10,Fee_FPI_24453
Education,"Mccann, Smith and Carter pwl",POS_TYB,29810,7,24,POS_TYB_29810
Construction,Jackson PLC kyl,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Telecom,Harrison-Farmer rqb,POS_JAR,27257,5,17,POS_JAR_27257
Construction,Diaz-Lawson pkf,POS_SNH,27628,6,19,POS_SNH_27628
Travel,Hamilton Inc kja,POS_TYB,29810,7,24,POS_TYB_29810
Telecom,Parker-Woods wam,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Manufacturing,Ruiz and Sons cva,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Construction,"Trevino, Young and Hernandez cia",Fee_FPI,26002,4,15,Fee_FPI_26002
Education,Herrera-Howard bdp,POS_SNH,23701,6,6,POS_SNH_23701
Healthcare,"Alexander, Christian and Mcdonald ciy",Auto_NXC,24965,1,11,Auto_NXC_24965
Software,"Cohen, Martinez and Ross dbf",POS_JAR,27257,5,17,POS_JAR_27257
Finance,Valencia-Smith xmz,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Consulting,"Foley, Kennedy and Miller kym",Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,Morales-Jackson cke,POS_SNH,23701,6,6,POS_SNH_23701
Dining,Smith-Evans xjq,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Telecom,"Franklin, Hudson and Diaz qrc",Auto_NXC,24965,1,11,Auto_NXC_24965
Construction,Gutierrez Group srn,POS_TYB,22489,7,4,POS_TYB_22489
Healthcare,Morton-Duncan jkb,POS_TYB,27805,7,20,POS_TYB_27805
Telecom,"Obrien, Daniel and Cole yck",Transfer_EQV,23883,8,8,Transfer_EQV_23883
Travel,"French, Rogers and Williams ixj",Auto_YDJ,26462,3,16,Auto_YDJ_26462
Education,Palmer Group mlv,POS_JAR,27805,5,20,POS_JAR_27805
Software,"Jones, Orozco and Hernandez srt",Transfer_GOO,21070,9,2,Transfer_GOO_21070
Manufacturing,"Brown, Martin and Lowery vkb",POS_JAR,25936,5,14,POS_JAR_25936
Construction,Harris PLC vsp,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Finance,"Harris, Santiago and Hughes pxa",Auto_NXC,24965,1,11,Auto_NXC_24965
Finance,Garcia PLC chl,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Consulting,"Preston, Singh and Williams iwv",Auto_NXC,23883,1,8,Auto_NXC_23883
Healthcare,"Valdez, Vaughn and Johns vcm",Wire_ZYW,27619,11,18,Wire_ZYW_27619
Consulting,"Foley, Kennedy and Miller kym",Auto_UNU,20636,2,1,Auto_UNU_20636
Construction,Harris-Carter way,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Telecom,James PLC ovn,Wire_GZU,23588,10,5,Wire_GZU_23588
Telecom,Nelson LLC lww,POS_TYB,27805,7,20,POS_TYB_27805
Education,Lawrence-Johnson ysn,POS_TYB,22489,7,4,POS_TYB_22489
Consulting,Turner-Griffith pad,POS_SNH,27628,6,19,POS_SNH_27628
Healthcare,"Johnson, Carlson and Adams aac",POS_TYB,27805,7,20,POS_TYB_27805
Finance,Clark-Miller may,POS_SNH,24334,6,9,POS_SNH_24334
Travel,"Torres, Hudson and Mendoza vhh",POS_SNH,23701,6,6,POS_SNH_23701
Manufacturing,"Harris, Diaz and Aguirre rrj",Transfer_GOO,25110,9,12,Transfer_GOO_25110
Telecom,Taylor LLC mpu,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Manufacturing,"Phillips, Owen and Mcdonald boj",ACH_CPG,22342,0,3,ACH_CPG_22342
Software,Cox PLC mmm,POS_JAR,25936,5,14,POS_JAR_25936
Education,Myers Inc rqf,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Finance,"Lopez, Ortiz and Frederick nnk",POS_SNH,27628,6,19,POS_SNH_27628
Software,Martin-Williams vpr,POS_TYB,25337,7,13,POS_TYB_25337
Finance,Rivera and Sons rpk,ACH_CPG,22342,0,3,ACH_CPG_22342
Dining,Knapp Group xtj,Fee_FPI,26002,4,15,Fee_FPI_26002
Telecom,Bennett-Adams rms,POS_TYB,25337,7,13,POS_TYB_25337
Consulting,Adams Group prx,POS_SNH,29182,6,23,POS_SNH_29182
Education,"Strong, Reyes and Mitchell lqm",ACH_CPG,22342,0,3,ACH_CPG_22342
Dining,Smith-Evans xjq,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Manufacturing,"Hall, Calderon and Lee gpz",Auto_NXC,23883,1,8,Auto_NXC_23883
Healthcare,Reyes-Browning civ,Auto_NXC,24334,1,9,Auto_NXC_24334
Manufacturing,Wright Inc uis,ACH_CPG,23588,0,5,ACH_CPG_23588
Travel,Rogers-Bennett jcy,POS_TYB,25337,7,13,POS_TYB_25337
Healthcare,"Roberts, Phelps and Fisher wtr",Fee_FPI,23814,4,7,Fee_FPI_23814
Travel,Copeland-Banks sef,POS_SNH,20041,6,0,POS_SNH_20041
Travel,Hamilton Inc kja,POS_TYB,29810,7,24,POS_TYB_29810
Construction,"Black, Bolton and Spencer ihd",POS_TYB,25337,7,13,POS_TYB_25337
Consulting,Vasquez PLC rjq,POS_TYB,29810,7,24,POS_TYB_29810
Software,Wallace-Gilbert qfu,ACH_CPG,22342,0,3,ACH_CPG_22342
Education,Andrade and Sons zgf,Fee_FPI,26002,4,15,Fee_FPI_26002
Travel,Baxter and Sons ojs,POS_TYB,29810,7,24,POS_TYB_29810
Manufacturing,Murray Inc blf,POS_SNH,20041,6,0,POS_SNH_20041
Healthcare,Wright-Martin yry,POS_SNH,24334,6,9,POS_SNH_24334
Education,Lowe Ltd saj,Auto_UNU,20636,2,1,Auto_UNU_20636
Travel,Brown and Sons aft,POS_TYB,29810,7,24,POS_TYB_29810
Education,"Roy, Garner and Hunter hpw",Transfer_EQV,23883,8,8,Transfer_EQV_23883
Travel,Mccoy-Dudley xwh,Fee_FPI,23814,4,7,Fee_FPI_23814
Finance,Barnes and Sons xcc,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Healthcare,"Reed, Stanley and Nelson yfo",Auto_UNU,20636,2,1,Auto_UNU_20636
Dining,Evans PLC ccn,Fee_FPI,26002,4,15,Fee_FPI_26002
Travel,"Burgess, Hamilton and Hardy rcs",POS_TYB,22489,7,4,POS_TYB_22489
Manufacturing,Ortiz-Morris sum,POS_JAR,25936,5,14,POS_JAR_25936
Finance,Davis-Barnes byw,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Healthcare,"Fowler, Grant and Kirby hgx",Auto_UNU,20636,2,1,Auto_UNU_20636
Construction,"Martin, Obrien and Vargas lsn",POS_TYB,25337,7,13,POS_TYB_25337
Travel,Rodriguez PLC kgo,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Finance,Carter Inc eem,POS_TYB,22489,7,4,POS_TYB_22489
Finance,Garcia PLC chl,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Finance,Thompson Inc hkh,POS_SNH,23701,6,6,POS_SNH_23701
Healthcare,"Villanueva, James and Bernard jrt",POS_TYB,22489,7,4,POS_TYB_22489
Manufacturing,Gonzalez Inc kni,POS_TYB,22489,7,4,POS_TYB_22489
Software,Green-Morales gqo,Fee_FPI,26002,4,15,Fee_FPI_26002
Software,"Jones, Orozco and Hernandez srt",Transfer_GOO,21070,9,2,Transfer_GOO_21070
Manufacturing,Davidson PLC rwk,POS_JAR,27805,5,20,POS_JAR_27805
Software,Williams-Roach dhc,Auto_NXC,24965,1,11,Auto_NXC_24965
Consulting,Adams Group prx,POS_SNH,29182,6,23,POS_SNH_29182
Software,Jackson-Kelly udc,POS_SNH,27628,6,19,POS_SNH_27628
Construction,"Jones, Walters and Reyes nxl",POS_SNH,27628,6,19,POS_SNH_27628
Consulting,"Kelley, Pham and Benson fza",Auto_NXC,24334,1,9,Auto_NXC_24334
Telecom,Cochran PLC evh,POS_TYB,22489,7,4,POS_TYB_22489
Travel,Johnson-Spence gnp,POS_SNH,24334,6,9,POS_SNH_24334
Software,Marks-Robinson jyi,Auto_NXC,24334,1,9,Auto_NXC_24334
Education,"Allen, White and Sanchez szo",Wire_GZU,23588,10,5,Wire_GZU_23588
Travel,Johnson-Spence gnp,POS_SNH,24334,6,9,POS_SNH_24334
Telecom,"Franklin, Hudson and Diaz qrc",Auto_NXC,24965,1,11,Auto_NXC_24965
Consulting,Hardy-Bailey iim,POS_SNH,23701,6,6,POS_SNH_23701
Finance,Greer-Adams hur,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Manufacturing,Wright Inc uis,ACH_CPG,23588,0,5,ACH_CPG_23588
Education,Myers Inc rqf,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Healthcare,Howard-Ortiz zcj,POS_TYB,27805,7,20,POS_TYB_27805
Telecom,Baldwin-Smith kmn,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Finance,Harrison-Henderson sni,POS_JAR,27257,5,17,POS_JAR_27257
Construction,Benton Ltd beq,POS_SNH,27628,6,19,POS_SNH_27628
Education,"Prince, Harris and Cook php",POS_TYB,29810,7,24,POS_TYB_29810
Finance,Ruiz-Mills zqm,Auto_NXC,24334,1,9,Auto_NXC_24334
Healthcare,"Rogers, Shepherd and Martin kkb",POS_JAR,25936,5,14,POS_JAR_25936
Construction,Sanchez-Lowe onl,Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,Myers-Harris xqk,POS_JAR,27257,5,17,POS_JAR_27257
Finance,Harris-Holt pri,POS_SNH,20041,6,0,POS_SNH_20041
Telecom,Thomas LLC pjl,Fee_FPI,24453,4,10,Fee_FPI_24453
Travel,Powell-Smith grw,POS_TYB,29810,7,24,POS_TYB_29810
Travel,Preston Ltd hfh,POS_JAR,27805,5,20,POS_JAR_27805
Software,"Cohen, Martinez and Ross dbf",POS_JAR,27257,5,17,POS_JAR_27257
Education,Rogers-Gay pgn,Auto_NXC,23883,1,8,Auto_NXC_23883
Consulting,"Preston, Singh and Williams iwv",Auto_NXC,23883,1,8,Auto_NXC_23883
Finance,"Miller, West and Martinez tie",Auto_NXC,23883,1,8,Auto_NXC_23883
Finance,Aguirre-Peterson hyi,Auto_NXC,24965,1,11,Auto_NXC_24965
Telecom,James PLC ovn,Wire_GZU,23588,10,5,Wire_GZU_23588
Finance,"Harris, Santiago and Hughes pxa",Auto_NXC,24965,1,11,Auto_NXC_24965
Travel,Rogers-Bennett jcy,POS_TYB,25337,7,13,POS_TYB_25337
Manufacturing,Rowe and Sons pqj,POS_TYB,29810,7,24,POS_TYB_29810
Manufacturing,Hughes-Aguilar smx,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Software,"Jones, Orozco and Hernandez srt",Transfer_GOO,21070,9,2,Transfer_GOO_21070
Telecom,Walker LLC ryd,Fee_FPI,23814,4,7,Fee_FPI_23814
Construction,Sanchez-Lowe onl,Auto_UNU,20636,2,1,Auto_UNU_20636
Finance,Myers PLC jbp,POS_SNH,24334,6,9,POS_SNH_24334
Dining,Brown and Sons vec,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Telecom,Campbell LLC maj,Fee_FPI,24453,4,10,Fee_FPI_24453
Telecom,"Lowery, Marsh and Mays nqw",ACH_CPG,22342,0,3,ACH_CPG_22342
Manufacturing,Parker LLC sog,POS_TYB,29810,7,24,POS_TYB_29810
Education,Franco Group tbw,Auto_NXC,24334,1,9,Auto_NXC_24334
Construction,"Hardin, Harrison and Cannon nwj",Fee_FPI,23814,4,7,Fee_FPI_23814
Dining,Smith LLC uta,POS_SNH,24334,6,9,POS_SNH_24334
Dining,"Bowers, Lambert and Jackson lux",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Education,"Wheeler, Cox and Murphy vdw",Transfer_GOO,25110,9,12,Transfer_GOO_25110
Manufacturing,Hatfield Inc cnb,Fee_FPI,24453,4,10,Fee_FPI_24453
Finance,"Rios, Key and Green ydm",Fee_FPI,24453,4,10,Fee_FPI_24453
Manufacturing,Wright Inc uis,ACH_CPG,23588,0,5,ACH_CPG_23588
Finance,Saunders and Sons ymn,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Finance,Freeman Ltd qxq,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Education,Werner-Cohen krp,Auto_NXC,23883,1,8,Auto_NXC_23883
Telecom,Hall-Brooks qzy,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Dining,"Everett, Kennedy and Wilkerson ctz",Auto_NXC,24965,1,11,Auto_NXC_24965
Dining,Drake-Sanders dil,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Education,Hart-James rxf,POS_TYB,27805,7,20,POS_TYB_27805
Travel,"Freeman, Rowe and Frank epv",POS_SNH,20041,6,0,POS_SNH_20041
Construction,"Brooks, Fisher and Hale xsh",POS_JAR,25936,5,14,POS_JAR_25936
Healthcare,Ingram Inc imh,POS_SNH,29182,6,23,POS_SNH_29182
Healthcare,"Reyes, Aguirre and Short xdf",Auto_NXC,24965,1,11,Auto_NXC_24965
Consulting,"Foley, Kennedy and Miller kym",Auto_UNU,20636,2,1,Auto_UNU_20636
Construction,Suarez and Sons ege,POS_JAR,27257,5,17,POS_JAR_27257
Construction,Smith Ltd tub,POS_SNH,27628,6,19,POS_SNH_27628
Telecom,Hall-Brooks qzy,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Travel,"Freeman, Rowe and Frank epv",POS_SNH,20041,6,0,POS_SNH_20041
Travel,"Johnson, Stanley and Austin ezw",Wire_GZU,28996,10,22,Wire_GZU_28996
Telecom,"Stokes, Johnson and Carter tzl",POS_SNH,23701,6,6,POS_SNH_23701
Education,"Nelson, Cardenas and Stewart kux",Auto_YDJ,22489,3,4,Auto_YDJ_22489
Education,"Cole, Silva and Hill irk",POS_TYB,27805,7,20,POS_TYB_27805
Education,"Wheeler, Cox and Murphy vdw",Transfer_GOO,25110,9,12,Transfer_GOO_25110
Dining,Gallegos and Sons fsi,POS_SNH,29182,6,23,POS_SNH_29182
Consulting,"Woods, Liu and Smith xhz",Wire_GZU,23588,10,5,Wire_GZU_23588
Education,Evans-Garcia uot,Auto_NXC,23883,1,8,Auto_NXC_23883
Construction,"Martin, Obrien and Vargas lsn",POS_TYB,25337,7,13,POS_TYB_25337
Dining,Williams LLC bca,POS_TYB,27805,7,20,POS_TYB_27805
Travel,Gonzalez-Strickland vtl,POS_TYB,25337,7,13,POS_TYB_25337
Telecom,"Campbell, White and Hart kuq",ACH_CPG,22342,0,3,ACH_CPG_22342
Telecom,Perez and Sons ehm,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Education,"Patel, Crane and Thompson ljf",ACH_CPG,23588,0,5,ACH_CPG_23588
Education,"Friedman, Smith and Gonzales ojy",Fee_FPI,26002,4,15,Fee_FPI_26002
Dining,"Smith, Frye and Henry upy",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Dining,Benitez-Murphy ciq,POS_SNH,23701,6,6,POS_SNH_23701
Software,Burns and Sons ihi,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Construction,Harris PLC vsp,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Healthcare,"Williams, Lewis and Patterson jzb",POS_SNH,24334,6,9,POS_SNH_24334
Construction,Dixon-Fernandez ysk,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Education,Evans-Garcia uot,Auto_NXC,23883,1,8,Auto_NXC_23883
Manufacturing,Harris-Hudson hod,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Consulting,Phillips-Allen ooa,POS_SNH,27628,6,19,POS_SNH_27628
Education,Burns-Rodriguez sfg,POS_SNH,27628,6,19,POS_SNH_27628
Healthcare,Davis PLC tdp,Auto_NXC,23883,1,8,Auto_NXC_23883
Dining,Evans PLC ccn,Fee_FPI,26002,4,15,Fee_FPI_26002
Finance,Valencia-Smith xmz,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Finance,Valencia-Smith xmz,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Healthcare,"Reed, Stanley and Nelson yfo",Auto_UNU,20636,2,1,Auto_UNU_20636
Telecom,Bennett-Adams rms,POS_TYB,25337,7,13,POS_TYB_25337
Software,"Lopez, Marshall and Phelps hjz",POS_TYB,22489,7,4,POS_TYB_22489
Manufacturing,White and Sons pqh,ACH_CPG,23588,0,5,ACH_CPG_23588
Dining,Hayes-Orozco mha,POS_SNH,23701,6,6,POS_SNH_23701
Consulting,Hardy-Bailey iim,POS_SNH,23701,6,6,POS_SNH_23701
Education,Kelley-Smith xkm,POS_TYB,27805,7,20,POS_TYB_27805
Travel,Martinez Inc ukf,Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,Chang and Sons hol,ACH_CPG,23588,0,5,ACH_CPG_23588
Dining,Carter-Garcia rct,Auto_NXC,24334,1,9,Auto_NXC_24334
Telecom,James PLC ovn,Wire_GZU,23588,10,5,Wire_GZU_23588
Travel,Ross-Kim hiv,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Dining,Barton-Gonzales qhm,POS_JAR,25936,5,14,POS_JAR_25936
Software,Richardson PLC juo,POS_JAR,27805,5,20,POS_JAR_27805
Education,Myers Inc rqf,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Software,Walters Group pmd,Fee_FPI,23814,4,7,Fee_FPI_23814
Telecom,Walker LLC ryd,Fee_FPI,23814,4,7,Fee_FPI_23814
Telecom,"Miller, Anderson and Jenkins fwp",Wire_GZU,23588,10,5,Wire_GZU_23588
Telecom,"Williams, Montes and Santiago fmb",POS_JAR,27805,5,20,POS_JAR_27805
Telecom,Lee Inc swj,Auto_NXC,24334,1,9,Auto_NXC_24334
Software,Foster and Sons vcq,ACH_CPG,23588,0,5,ACH_CPG_23588
Travel,Rose-Wilson tpz,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Manufacturing,Cline LLC sur,POS_TYB,29810,7,24,POS_TYB_29810
Construction,Wright Inc apc,POS_SNH,23701,6,6,POS_SNH_23701
Manufacturing,Wright Inc uis,ACH_CPG,23588,0,5,ACH_CPG_23588
Travel,"Osborne, White and Hart cjm",Transfer_GOO,21070,9,2,Transfer_GOO_21070
